SrNano_1
Absolute Time,Elapsed Time,Mg24,Ca43,Ca44,Mn55,Zn66,Sr88,Ba137,TotalBeam,Mg24_CPS,Ca43_CPS,Ca44_CPS,Mn55_CPS,Zn66_CPS,Sr88_CPS,Ba137_CPS,TotalBeam_CPS,Mg24_CPS/Ca43_CPS,Ca44_CPS/Ca43_CPS,Mn55_CPS/Ca43_CPS,Zn66_CPS/Ca43_CPS,Sr88_CPS/Ca43_CPS,Ba137_CPS/Ca43_CPS,InternalStandard_Ca,Mg24_ppm,Ca44_ppm,Mn55_ppm,Zn66_ppm,Sr88_ppm,Ba137_ppm,
2023-05-23 13:35:30.888,0,809337,3.35963e+06,5.4295e+07,122903,125393,3.96297e+06,38852.5,6.27141e+07,809140,3.35948e+06,5.34568e+07,76269.2,124876,3.96293e+06,38846.1,6.18284e+07,0.240853,15.9122,0.0227027,0.0371711,1.17963,0.0115632,,,,,,,,
2023-05-23 13:35:31.863,0.9753,631847,3.64431e+06,5.67041e+07,114685,114920,4.02115e+06,8722.15,6.52398e+07,631650,3.64415e+06,5.58661e+07,68045.3,114402,4.02111e+06,8715.84,6.43542e+07,0.173332,15.3303,0.0186724,0.0313934,1.10344,0.00239173,,,,,,,,
2023-05-23 13:35:32.838,1.9502,732813,3.51998e+06,5.71229e+07,119468,126349,3.88876e+06,11163.5,6.55214e+07,732616,3.51983e+06,5.62849e+07,72821.9,125832,3.88872e+06,11157.3,6.46359e+07,0.20814,15.9908,0.020689,0.0357494,1.1048,0.00316983,,,,,,,,
2023-05-23 13:35:33.813,2.925,713249,3.3502e+06,5.44743e+07,122369,133596,4.04789e+06,11533.8,6.28532e+07,713052,3.35004e+06,5.36364e+07,75717.5,133078,4.04785e+06,11527.6,6.19678e+07,0.212848,16.0107,0.0226019,0.0397243,1.2083,0.00344103,,,,,,,,
2023-05-23 13:35:34.789,3.9004,1.45264e+06,3.46023e+06,5.44665e+07,124406,132770,4.11884e+06,39644.3,6.37951e+07,1.45244e+06,3.46008e+06,5.36287e+07,77747.8,132252,4.11881e+06,39638.2,6.29098e+07,0.41977,15.4993,0.0224699,0.0382223,1.19038,0.0114559,,,,,,,,
2023-05-23 13:35:35.763,4.8752,842158,3.4326e+06,5.793e+07,112116,134845,4.07729e+06,8772.17,6.65378e+07,841961,3.43244e+06,5.70922e+07,65452.3,134327,4.07725e+06,8766.18,6.56525e+07,0.245295,16.6331,0.0190687,0.0391345,1.18786,0.00255392,,,,,,,,
2023-05-23 13:35:36.738,5.8501,740931,3.45951e+06,5.7064e+07,114202,129846,4.15282e+06,10022.8,6.56713e+07,740734,3.45936e+06,5.62263e+07,67531.9,129329,4.15278e+06,10016.9,6.47862e+07,0.214125,16.2534,0.0195215,0.0373852,1.20045,0.0028956,,,,,,,,
2023-05-23 13:35:37.713,6.8249,728133,3.46506e+06,5.34231e+07,126188,130232,3.92609e+06,26730.1,6.18255e+07,727936,3.46491e+06,5.25855e+07,79511.2,129715,3.92606e+06,26724.3,6.09404e+07,0.210088,15.1766,0.0229476,0.0374367,1.13309,0.00771284,,,,,,,,
2023-05-23 13:35:38.688,7.8003,672552,3.27269e+06,5.49609e+07,116962,127782,3.9333e+06,10142.9,6.30944e+07,672356,3.27254e+06,5.41234e+07,70279.7,127265,3.93327e+06,10137.1,6.22093e+07,0.205454,16.5386,0.0214756,0.0388886,1.2019,0.00309764,,,,,,,,
2023-05-23 13:35:39.663,8.7752,781309,3.2416e+06,5.35026e+07,123339,133280,3.76824e+06,16097.3,6.15665e+07,781113,3.24144e+06,5.26651e+07,76650.5,132763,3.76821e+06,16091.6,6.06814e+07,0.240977,16.2474,0.023647,0.0409579,1.16251,0.00496434,,,,,,,,
2023-05-23 13:35:40.638,9.75,838854,3.17794e+06,5.0186e+07,127761,130753,3.6962e+06,11293.6,5.81688e+07,838657,3.17779e+06,4.93485e+07,81066.8,130235,3.69616e+06,11288,5.72838e+07,0.263912,15.5292,0.0255104,0.0409829,1.16312,0.00355216,,,,,,,,
2023-05-23 13:35:41.614,10.7254,764234,3.12597e+06,5.18622e+07,116503,123648,3.70939e+06,9572.58,5.97115e+07,764037,3.12582e+06,5.10247e+07,69802,123130,3.70935e+06,9567.07,5.88266e+07,0.244427,16.3236,0.0223308,0.0393914,1.18668,0.00306066,,,,,,,,
2023-05-23 13:35:42.588,11.7002,1.17611e+06,3.1312e+06,5.07344e+07,117502,125326,3.77503e+06,7331.52,5.90669e+07,1.17592e+06,3.13105e+06,4.9897e+07,70795.4,124808,3.77499e+06,7326.09,5.8182e+07,0.375567,15.9362,0.0226108,0.0398615,1.20566,0.00233982,,,,,,,,
2023-05-23 13:35:43.563,12.6751,693249,3.24737e+06,5.40008e+07,103528,125876,3.81377e+06,6061.04,6.19906e+07,693052,3.24722e+06,5.31633e+07,56815.1,125358,3.81373e+06,6055.7,6.11057e+07,0.213429,16.372,0.0174965,0.0386049,1.17446,0.00186489,,,,,,,,
2023-05-23 13:35:44.539,13.6504,590276,3.34902e+06,5.4522e+07,96826.1,129833,3.89328e+06,4450.56,6.25856e+07,590079,3.34886e+06,5.36845e+07,50107.1,129315,3.89325e+06,4445.3,6.17007e+07,0.176203,16.0307,0.0149624,0.0386146,1.16256,0.00132741,,,,,,,,
2023-05-23 13:35:45.513,14.6253,631836,3.36896e+06,5.39453e+07,98618.6,123286,3.91783e+06,4720.63,6.20906e+07,631640,3.36881e+06,5.31079e+07,51893.6,122768,3.9178e+06,4715.46,6.12057e+07,0.187497,15.7646,0.0154042,0.0364426,1.16296,0.00139974,,,,,,,,
2023-05-23 13:35:46.488,15.6001,690327,3.10127e+06,5.49484e+07,94186.2,103628,3.62101e+06,4830.66,6.25637e+07,690130,3.10112e+06,5.4111e+07,47455.1,103110,3.62097e+06,4825.57,6.16787e+07,0.222542,17.4489,0.0153026,0.0332493,1.16763,0.00155607,,,,,,,,
2023-05-23 13:35:47.463,16.575,562340,3.07413e+06,5.04979e+07,92149.6,99237.6,3.80102e+06,11823.9,5.81386e+07,562143,3.07397e+06,4.96605e+07,45412.5,98719.8,3.80098e+06,11818.9,5.72537e+07,0.182872,16.1552,0.0147732,0.0321147,1.23651,0.00384484,,,,,,,,
2023-05-23 13:35:48.438,17.5503,729399,3.1546e+06,5.38085e+07,123014,113404,3.72673e+06,10943.4,6.16666e+07,729202,3.15445e+06,5.2971e+07,76270.4,112886,3.7267e+06,10938.5,6.07816e+07,0.231166,16.7925,0.0241787,0.0357863,1.18141,0.00346763,,,,,,,,
2023-05-23 13:35:49.413,18.5252,717853,3.04522e+06,4.99704e+07,132185,113900,3.60748e+06,15546.8,5.76026e+07,717656,3.04507e+06,4.91329e+07,85435.6,113382,3.60744e+06,15542,5.67175e+07,0.235678,16.1352,0.028057,0.0372347,1.18468,0.00510398,,,,,,,,
2023-05-23 13:35:50.388,19.5,741232,2.98969e+06,5.01935e+07,124403,123440,3.73027e+06,10523.1,5.79131e+07,741035,2.98954e+06,4.9356e+07,77647.3,122922,3.73023e+06,10518.4,5.7028e+07,0.247876,16.5096,0.025973,0.0411175,1.24776,0.00351839,,,,,,,,
2023-05-23 13:35:51.364,20.4754,739654,3.2539e+06,5.1009e+07,124634,140687,3.531e+06,11353.6,5.88103e+07,739457,3.25374e+06,5.01715e+07,77872.8,140169,3.53096e+06,11349,5.79251e+07,0.227264,15.4196,0.0239333,0.0430794,1.0852,0.00348798,,,,,,,,
2023-05-23 13:35:52.338,21.4502,786460,2.91511e+06,4.79607e+07,142049,146145,3.60984e+06,10062.9,5.55703e+07,786263,2.91496e+06,4.7123e+07,95281.7,145627,3.6098e+06,10058.3,5.46851e+07,0.269734,16.1659,0.0326871,0.0499586,1.23837,0.00345058,,,,,,,,
2023-05-23 13:35:53.313,22.4251,760627,3.1583e+06,4.99884e+07,117972,158357,3.90823e+06,12714.6,5.81046e+07,760430,3.15815e+06,4.91507e+07,71198.4,157839,3.90819e+06,12710.1,5.72193e+07,0.240783,15.5631,0.0225444,0.0499783,1.2375,0.00402454,,,,,,,,
2023-05-23 13:35:54.288,23.3999,799202,3.48561e+06,5.3911e+07,142613,169227,3.99435e+06,9492.54,6.25115e+07,799005,3.48546e+06,5.30732e+07,95833.9,168709,3.99431e+06,9488.15,6.16262e+07,0.229239,15.227,0.0274953,0.0484038,1.14599,0.00272221,,,,,,,,
2023-05-23 13:35:55.263,24.3753,806451,3.43032e+06,5.42268e+07,138476,165071,3.94458e+06,10973.4,6.27227e+07,806254,3.43017e+06,5.3389e+07,91690.8,164553,3.94454e+06,10969.1,6.18373e+07,0.235048,15.5645,0.0267307,0.0479722,1.14996,0.00319783,,,,,,,,
2023-05-23 13:35:56.238,25.3501,900301,3.42658e+06,5.52279e+07,146133,166540,3.99474e+06,10553.1,6.38728e+07,900104,3.42643e+06,5.439e+07,99341.8,166022,3.9947e+06,10548.9,6.29872e+07,0.262694,15.8736,0.0289928,0.0484534,1.16585,0.0030787,,,,,,,,
