G_NIST610_5
Absolute Time,Elapsed Time,Mg24,Ca43,Ca44,Mn55,Zn66,Sr88,Ba137,TotalBeam,Mg24_CPS,Ca43_CPS,Ca44_CPS,Mn55_CPS,Zn66_CPS,Sr88_CPS,Ba137_CPS,TotalBeam_CPS,Mg24_CPS/Ca43_CPS,Ca44_CPS/Ca43_CPS,Mn55_CPS/Ca43_CPS,Zn66_CPS/Ca43_CPS,Sr88_CPS/Ca43_CPS,Ba137_CPS/Ca43_CPS,InternalStandard_Ca,Mg24_ppm,Ca44_ppm,Mn55_ppm,Zn66_ppm,Sr88_ppm,Ba137_ppm,
2023-03-28 17:04:40.500,0,186587,86494.4,1.77413e+06,422925,104003,397615,35695.9,3.00744e+06,186449,86497.3,1.43373e+06,408167,103650,397523,35695.2,2.65174e+06,2.15555,16.5754,4.71884,1.19831,4.59579,0.412675,8.2144,437.495,78239.9,452.849,479.306,520.052,446.644,
2023-03-28 17:04:41.474,0.9749,201696,91249.6,1.96257e+06,394217,113729,421915,39764.6,3.22514e+06,201558,91252.3,1.62206e+06,379458,113376,421824,39763.9,2.86932e+06,2.2088,17.7756,4.15834,1.24245,4.62261,0.435758,8.2144,448.308,83904.3,399.056,496.972,523.121,471.626,
2023-03-28 17:04:42.449,1.9497,187142,88302.6,1.94371e+06,421861,108284,405013,39493.9,3.19381e+06,187004,88304.9,1.60308e+06,407100,107931,404922,39493.3,2.83786e+06,2.11771,18.1539,4.61016,1.22226,4.5855,0.447238,8.2144,429.825,85689.8,442.413,488.902,518.954,484.05,
2023-03-28 17:04:43.424,2.9246,201322,97078.1,2.02766e+06,428150,107546,401262,36537.6,3.29956e+06,201184,97080.1,1.68692e+06,413387,107194,401172,36536.9,2.94349e+06,2.07235,17.3765,4.2582,1.10418,4.13237,0.376359,8.2144,420.623,82019.8,408.633,441.678,467.703,407.335,
2023-03-28 17:04:44.399,3.8999,210286,88068.2,1.89392e+06,436752,109578,429763,41097.6,3.20946e+06,210148,88069.9,1.55305e+06,421987,109226,429672,41096.9,2.85328e+06,2.38615,17.6343,4.7915,1.24021,4.87876,0.46664,8.2144,484.32,83236.2,459.807,496.102,552.215,505.046,
2023-03-28 17:04:45.374,4.8748,187152,87632.8,1.95994e+06,421643,111456,403020,35495.5,3.20634e+06,187015,87634.3,1.61896e+06,406876,111103,402929,35494.8,2.85004e+06,2.13403,18.4741,4.64289,1.26781,4.59785,0.405034,8.2144,433.152,87199.4,445.543,507.148,520.453,438.368,
2023-03-28 17:04:46.349,5.8496,208780,94833.6,1.77325e+06,397671,107536,425598,55346.3,3.06302e+06,208642,94834.7,1.43215e+06,382903,107184,425508,55345.6,2.70659e+06,2.20006,15.1016,4.03758,1.13022,4.48683,0.5836,8.2144,446.558,71280.4,387.452,452.117,507.92,631.63,
2023-03-28 17:04:47.325,6.825,175858,90278.4,1.83535e+06,461709,105066,407660,38672.1,3.11459e+06,175720,90279.2,1.49414e+06,446938,104714,407570,38671.5,2.75806e+06,1.94641,16.5502,4.95062,1.15989,4.51455,0.428354,8.2144,395.078,78117.6,475.065,463.993,511.09,463.605,
2023-03-28 17:04:48.299,7.7998,208214,91752,1.89828e+06,449477,101697,408284,40335.8,3.19804e+06,208076,91752.6,1.55695e+06,434705,101345,408194,40335.2,2.84139e+06,2.2678,16.969,4.7378,1.10455,4.44885,0.439608,8.2144,460.317,80094.1,454.639,441.864,503.686,475.784,
2023-03-28 17:04:49.274,8.7747,179965,98384.7,1.90444e+06,427928,105921,425261,42761.5,3.18466e+06,179828,98385,1.563e+06,413154,105569,425170,42760.8,2.82789e+06,1.8278,15.8865,4.19936,1.07302,4.3215,0.434628,8.2144,371.01,74984.3,402.968,429.256,489.299,470.393,
2023-03-28 17:04:50.250,9.75,196029,99255.9,2.03016e+06,436002,105166,432977,39995.1,3.33959e+06,195891,99255.8,1.6886e+06,421226,104814,432887,39994.4,2.98269e+06,1.9736,17.0126,4.24384,1.056,4.36132,0.402942,8.2144,400.609,80298.9,407.233,422.457,493.841,436.099,
2023-03-28 17:04:51.224,10.7249,203535,87666.3,1.99678e+06,427983,101165,408989,37469.6,3.26359e+06,203397,87666,1.6551e+06,413205,100813,408899,37468.9,2.90657e+06,2.32014,18.8796,4.7134,1.14996,4.66429,0.427405,8.2144,470.957,89110.6,452.288,460.054,528.181,462.574,
2023-03-28 17:04:52.199,11.6997,206405,98619.3,2.12635e+06,427451,105904,426836,34413.4,3.42598e+06,206267,98618.6,1.78455e+06,412672,105552,426747,34412.7,3.06884e+06,2.09156,18.0955,4.18452,1.07031,4.32724,0.348947,8.2144,424.564,85408.9,401.534,428.192,490.046,377.659,
2023-03-28 17:04:53.174,12.6746,188323,91350.1,1.85516e+06,467378,112244,448849,37449.5,3.20076e+06,188186,91349.2,1.51325e+06,452597,111892,448760,37448.8,2.8435e+06,2.06007,16.5655,4.95458,1.22488,4.91257,0.409953,8.2144,418.176,78187.4,475.423,490.042,556.37,443.683,
2023-03-28 17:04:54.149,13.6499,197312,92086.9,2.16279e+06,445877,103061,423941,41588.7,3.46665e+06,197174,92085.7,1.82075e+06,431094,102710,423851,41588,3.10928e+06,2.1412,19.7724,4.68145,1.11537,4.60279,0.451623,8.2144,434.649,93322.8,449.211,446.237,521.32,488.78,
2023-03-28 17:04:55.124,14.6248,183023,88269.1,1.87816e+06,409829,118156,427154,42150.1,3.14674e+06,182886,88267.5,1.53601e+06,395044,117805,427064,42149.4,2.78925e+06,2.07195,17.4018,4.47553,1.33464,4.83829,0.477518,8.2144,420.596,82133.4,429.449,533.967,548.03,516.805,
2023-03-28 17:04:56.099,15.5996,194251,97714.6,1.89879e+06,438778,101600,451042,37549.7,3.21973e+06,194114,97712.8,1.55653e+06,423992,101249,450952,37549,2.86212e+06,1.98657,15.9296,4.33916,1.03619,4.61508,0.384279,8.2144,403.269,75184.5,416.36,414.57,522.781,415.894,
2023-03-28 17:04:57.075,16.575,224179,95470.1,2.08933e+06,441108,107305,425434,39955,3.42278e+06,224042,95468,1.74695e+06,426320,106954,425346,39954.3,3.06505e+06,2.34677,18.2988,4.46558,1.12031,4.45537,0.41851,8.2144,476.393,86366,428.487,448.234,504.724,452.939,
2023-03-28 17:04:58.049,17.5498,229217,88804.9,2.02174e+06,462378,109075,418949,36527.6,3.36669e+06,229080,88802.5,1.67924e+06,447588,108724,418860,36526.9,3.00884e+06,2.57965,18.9098,5.04026,1.22434,4.71676,0.411327,8.2144,523.673,89249.4,483.627,489.861,534.371,445.165,
2023-03-28 17:04:59.024,18.5247,213844,88436.5,1.97426e+06,451412,108240,446432,36166.9,3.31879e+06,213707,88433.8,1.63164e+06,436621,107889,446343,36166.1,2.96082e+06,2.41657,18.4504,4.93726,1.22,5.0472,0.408963,8.2144,490.573,87080.9,473.74,488.135,571.845,442.605,
