PC_samples_3
Absolute Time,Elapsed Time,Mg24,Ca43,Ca44,Mn55,Zn66,Sr88,Ba137,TotalBeam,Mg24_CPS,Ca43_CPS,Ca44_CPS,Mn55_CPS,Zn66_CPS,Sr88_CPS,Ba137_CPS,TotalBeam_CPS,Mg24_CPS/Ca43_CPS,Ca44_CPS/Ca43_CPS,Mn55_CPS/Ca43_CPS,Zn66_CPS/Ca43_CPS,Sr88_CPS/Ca43_CPS,Ba137_CPS/Ca43_CPS,InternalStandard_Ca,Mg24_ppm,Ca44_ppm,Mn55_ppm,Zn66_ppm,Sr88_ppm,Ba137_ppm,
2023-05-23 13:43:31.569,0,295742,2.80044e+06,4.57346e+07,87943,105297,8.67068e+06,6631.24,5.77013e+07,295498,2.80027e+06,4.47113e+07,39000.9,104763,8.67065e+06,6633.53,5.66279e+07,0.105525,15.9668,0.0139275,0.0374118,3.09636,0.00236889,38.8,84.0953,367559,4.76182,83.0508,1570.97,9.39185,
2023-05-23 13:43:32.543,0.9749,292423,2.91298e+06,4.90353e+07,85147,86126.6,9.11262e+06,6181.08,6.15308e+07,292178,2.91281e+06,4.80125e+07,36202.9,85592.6,9.11259e+06,6183.33,6.04578e+07,0.100308,16.4832,0.0124288,0.0293848,3.12845,0.0021228,38.8,79.9379,379444,4.24939,65.2313,1587.25,8.41625,
2023-05-23 13:43:33.518,1.9497,300880,2.86776e+06,4.52423e+07,79328.6,63085.6,8.02089e+06,4360.54,5.65786e+07,300635,2.8676e+06,4.422e+07,30382.5,62551.5,8.02086e+06,4362.75,5.55061e+07,0.104839,15.4206,0.0105951,0.0218132,2.79707,0.0015214,38.8,83.5487,354980,3.62243,48.4227,1419.11,6.0319,
2023-05-23 13:43:34.493,2.9246,299864,2.7418e+06,4.68975e+07,75740.6,45905.9,7.05614e+06,3850.42,5.71208e+07,299620,2.74163e+06,4.58756e+07,26792.7,45371.9,7.05612e+06,3852.58,5.60488e+07,0.109285,16.733,0.00977253,0.0165492,2.57369,0.00140522,38.8,87.0922,385188,3.34118,36.737,1305.78,5.57132,
2023-05-23 13:43:35.468,3.8999,317550,2.88956e+06,4.68444e+07,73214.1,33600,6.74678e+06,2960.25,5.69081e+07,317306,2.88939e+06,4.5823e+07,24264.2,33065.9,6.74675e+06,2962.37,5.58365e+07,0.109817,15.859,0.0083977,0.0114439,2.33501,0.00102526,38.8,87.5164,365068,2.87112,25.4037,1184.68,4.06491,
2023-05-23 13:43:36.443,4.8748,326059,2.63062e+06,4.29416e+07,72521.5,23741.6,6.74622e+06,1900.1,5.27426e+07,325814,2.63045e+06,4.19206e+07,23569.8,23207.6,6.74619e+06,1902.17,5.16715e+07,0.123862,15.9367,0.00896035,0.00882265,2.56465,0.000723136,38.8,98.7093,366852,3.06348,19.5848,1301.19,2.86709,
2023-05-23 13:43:37.418,5.8496,330991,2.50635e+06,4.13028e+07,77102.8,19313.2,7.06265e+06,1920.1,5.13011e+07,330746,2.50619e+06,4.02824e+07,28149.2,18779.2,7.06262e+06,1922.13,5.02305e+07,0.131972,16.0732,0.0112319,0.00749313,2.81808,0.000766954,38.8,105.172,369991,3.84009,16.6334,1429.77,3.04085,
2023-05-23 13:43:38.394,6.825,378145,2.49959e+06,4.10216e+07,84835.6,16570.6,7.47635e+06,1550.07,5.14787e+07,377900,2.49942e+06,4.00017e+07,35880.3,16036.6,7.47633e+06,1552.05,5.04086e+07,0.151195,16.0044,0.0143554,0.00641611,2.99122,0.000620966,38.8,120.492,368405,4.90798,14.2425,1517.62,2.46205,
2023-05-23 13:43:39.368,7.7998,418690,2.54545e+06,4.49083e+07,103370,11109.9,6.51829e+06,780.02,5.4506e+07,418445,2.54529e+06,4.38888e+07,54413.3,10575.9,6.51826e+06,781.96,5.34364e+07,0.1644,17.2432,0.0213781,0.00415507,2.56091,0.000307219,38.8,131.015,396918,7.30892,9.22337,1299.29,1.21809,
2023-05-23 13:43:40.343,8.7747,387098,2.13163e+06,3.83973e+07,243223,8448.56,6.29376e+06,880.02,4.74623e+07,386853,2.13146e+06,3.73783e+07,194265,7914.46,6.29373e+06,881.914,4.63932e+07,0.181497,17.5365,0.0911416,0.00371317,2.95278,0.000413761,38.8,144.64,403667,31.1601,8.24238,1498.11,1.64053,
2023-05-23 13:43:41.318,9.7495,424554,2.30313e+06,3.74288e+07,371228,8421.88,7.52446e+06,1350.05,4.80619e+07,424309,2.30296e+06,3.64103e+07,322267,7887.78,7.52444e+06,1351.9,4.69933e+07,0.184245,15.8102,0.139936,0.00342506,3.26729,0.000587026,38.8,146.83,363928,47.8422,7.60279,1657.67,2.32753,
2023-05-23 13:43:42.293,10.7249,544114,3.04354e+06,4.49507e+07,504167,8045.05,7.07589e+06,1160.04,5.61276e+07,543869,3.04337e+06,4.39328e+07,455205,7510.94,7.07586e+06,1161.84,5.50595e+07,0.178706,14.4356,0.149573,0.00246797,2.32501,0.000381761,38.8,142.416,332282,51.1366,5.47824,1179.6,1.51368,
2023-05-23 13:43:43.268,11.6997,537536,2.63121e+06,4.44947e+07,550915,6917.94,6.75156e+06,1200.04,5.4974e+07,537291,2.63105e+06,4.34772e+07,501951,6383.82,6.75153e+06,1201.79,5.39064e+07,0.204212,16.5247,0.19078,0.00242634,2.5661,0.000456774,38.8,162.742,380367,65.2245,5.38581,1301.92,1.81112,
2023-05-23 13:43:44.243,12.6746,463372,2.37266e+06,3.95337e+07,306174,7054.65,7.87325e+06,1220.04,5.05574e+07,463127,2.3725e+06,3.85168e+07,257208,6520.52,7.87322e+06,1221.75,4.94903e+07,0.195207,16.2347,0.108412,0.00274838,3.31854,0.000514963,38.8,155.566,373690,37.0643,6.1006,1683.67,2.04185,
2023-05-23 13:43:45.218,13.6499,472476,2.78998e+06,4.64122e+07,151969,8051.72,6.72537e+06,820.02,5.65609e+07,472231,2.78982e+06,4.53958e+07,103001,7517.59,6.72535e+06,821.681,5.54943e+07,0.16927,16.272,0.0369205,0.00269465,2.41068,0.000294529,38.8,134.896,374545,12.6224,5.9813,1223.07,1.16783,
2023-05-23 13:43:46.193,14.6248,281778,1.55166e+06,2.43855e+07,83647,8055.06,6.44248e+06,1280.05,3.27544e+07,281533,1.55149e+06,2.33696e+07,34678.4,7520.92,6.44245e+06,1281.66,3.16884e+07,0.181459,15.0627,0.0223516,0.00484755,4.15243,0.000826085,38.8,144.611,346707,7.64157,10.76,2106.75,3.27551,
