PC_samples_14
Absolute Time,Elapsed Time,Mg24,Ca43,Ca44,Mn55,Zn66,Sr88,Ba137,TotalBeam,Mg24_CPS,Ca43_CPS,Ca44_CPS,Mn55_CPS,Zn66_CPS,Sr88_CPS,Ba137_CPS,TotalBeam_CPS,Mg24_CPS/Ca43_CPS,Ca44_CPS/Ca43_CPS,Mn55_CPS/Ca43_CPS,Zn66_CPS/Ca43_CPS,Sr88_CPS/Ca43_CPS,Ba137_CPS/Ca43_CPS,InternalStandard_Ca,Mg24_ppm,Ca44_ppm,Mn55_ppm,Zn66_ppm,Sr88_ppm,Ba137_ppm,
2023-05-23 13:58:48.077,0,196372,2.8534e+06,4.58315e+07,63947.4,96627.4,7.01825e+06,6191.08,5.60663e+07,196158,2.85323e+06,4.4951e+07,15703.6,96098.4,7.01821e+06,6179.63,5.51366e+07,0.0687494,15.7544,0.0055038,0.0336806,2.45975,0.00216584,38.8,54.8115,360112,1.87494,74.2735,1247.03,8.64713,
2023-05-23 13:58:49.053,0.9755,205697,2.8018e+06,4.90305e+07,64576.2,89874.1,6.96864e+06,6211.09,5.91673e+07,205483,2.80162e+06,4.815e+07,16333.3,89345.1,6.96861e+06,6199.66,5.82376e+07,0.0733442,17.1865,0.00582996,0.0318905,2.48735,0.00221288,38.8,58.4749,392842,1.98604,70.3254,1261.03,8.83502,
2023-05-23 13:58:50.028,1.9504,214572,2.96314e+06,4.70843e+07,66579.8,77321.9,6.96219e+06,6771.29,5.73749e+07,214357,2.96297e+06,4.62039e+07,18337.9,76792.9,6.96216e+06,6759.88,5.64452e+07,0.0723455,15.5938,0.00618902,0.0259176,2.34972,0.00228146,38.8,57.6787,356434,2.10835,57.1534,1191.25,9.10886,
2023-05-23 13:58:51.002,2.9252,219810,3.10338e+06,5.0837e+07,67914.5,73981.8,7.53582e+06,6171.07,6.1844e+07,219595,3.10321e+06,4.99565e+07,19673.5,73453,7.53578e+06,6159.68,6.09144e+07,0.0707639,16.0984,0.00633974,0.02367,2.42839,0.00198494,38.8,56.4177,367965,2.15968,52.1967,1231.13,7.92506,
2023-05-23 13:58:51.977,3.8999,229905,3.22782e+06,5.32758e+07,69664.1,68253.5,7.75285e+06,6811.31,6.46311e+07,229690,3.22764e+06,5.23954e+07,21424.1,67724.8,7.75281e+06,6799.94,6.37015e+07,0.0711635,16.2333,0.0066377,0.0209827,2.402,0.00210678,38.8,56.7363,371047,2.26118,46.2705,1217.76,8.41159,
2023-05-23 13:58:52.953,4.8754,216412,3.21988e+06,5.04523e+07,68453.1,60339.9,7.94572e+06,6501.19,6.19696e+07,216197,3.2197e+06,4.95719e+07,20214,59811.2,7.94569e+06,6489.84,6.104e+07,0.0671482,15.3964,0.00627822,0.0185766,2.46783,0.00201566,38.8,53.5351,351915,2.13871,40.9643,1251.13,8.04785,
2023-05-23 13:58:53.927,5.8503,221893,3.01677e+06,4.76231e+07,69794.6,50076.5,7.51072e+06,5620.89,5.84979e+07,221678,3.01659e+06,4.67426e+07,21556.5,49547.9,7.51068e+06,5609.57,5.75683e+07,0.0734863,15.4952,0.00714596,0.0164251,2.48979,0.00185957,38.8,58.5883,354170,2.4343,36.2196,1262.26,7.42467,
2023-05-23 13:58:54.902,6.8251,225110,3.0721e+06,4.88261e+07,73304.4,36692.4,7.50028e+06,4300.52,5.97379e+07,224895,3.07192e+06,4.79456e+07,25067.3,36163.9,7.50024e+06,4289.22,5.88082e+07,0.0732098,15.6077,0.00816012,0.0117724,2.44155,0.00139627,38.8,58.3679,356739,2.77977,25.9595,1237.8,5.57489,
2023-05-23 13:58:55.878,7.8005,241787,3.07828e+06,5.10288e+07,83161.6,27543.5,7.70369e+06,3470.34,6.21668e+07,241572,3.07811e+06,5.01484e+07,34925.3,27015,7.70365e+06,3459.07,6.12372e+07,0.0784808,16.292,0.0113464,0.0087765,2.50272,0.00112376,38.8,62.5703,372376,3.86515,19.3531,1268.81,4.4869,
2023-05-23 13:58:56.852,8.7753,306079,3.09335e+06,5.17285e+07,100351,17895.2,7.43519e+06,3490.34,6.26849e+07,305865,3.09318e+06,5.08481e+07,52115.6,17366.8,7.43515e+06,3479.09,6.17552e+07,0.0988835,16.4388,0.0168486,0.00561454,2.40372,0.00112476,38.8,78.8368,375729,5.73947,12.3806,1218.62,4.49092,
