MACS3_1
Absolute Time,Elapsed Time,Mg24,Ca43,Ca44,Mn55,Zn66,Sr88,Ba137,TotalBeam,Mg24_CPS,Ca43_CPS,Ca44_CPS,Mn55_CPS,Zn66_CPS,Sr88_CPS,Ba137_CPS,TotalBeam_CPS,Mg24_CPS/Ca43_CPS,Ca44_CPS/Ca43_CPS,Mn55_CPS/Ca43_CPS,Zn66_CPS/Ca43_CPS,Sr88_CPS/Ca43_CPS,Ba137_CPS/Ca43_CPS,InternalStandard_Ca,Mg24_ppm,Ca44_ppm,Mn55_ppm,Zn66_ppm,Sr88_ppm,Ba137_ppm,
2023-05-23 13:37:46.415,0,5.48335e+06,2.93967e+06,4.33564e+07,3.96419e+06,55588.6,3.54663e+07,43202.6,9.13087e+07,5.48314e+06,2.93951e+06,4.25131e+07,3.9171e+06,55066.2,3.54663e+07,43196.1,9.04172e+07,1.86533,14.4627,1.33257,0.0187331,12.0654,0.014695,,,,,,,,
2023-05-23 13:37:47.389,0.9748,4.62659e+06,2.57609e+06,4.18442e+07,3.43875e+06,59962,3.01908e+07,40616.5,8.2777e+07,4.62638e+06,2.57593e+06,4.10012e+07,3.39166e+06,59439.6,3.01907e+07,40609.8,8.18858e+07,1.796,15.917,1.31667,0.023075,11.7203,0.0157651,,,,,,,,
2023-05-23 13:37:48.364,1.9497,4.58383e+06,2.44109e+06,3.78626e+07,3.18372e+06,61731.1,3.5331e+07,46541,8.35105e+07,4.58363e+06,2.44093e+06,3.70198e+07,3.13663e+06,61208.6,3.5331e+07,46534.2,8.26194e+07,1.87782,15.1662,1.28501,0.0250759,14.4744,0.0190641,,,,,,,,
2023-05-23 13:37:49.339,2.9245,4.73659e+06,2.42536e+06,4.1269e+07,3.374e+06,63115.7,3.72865e+07,41839.3,8.91964e+07,4.73638e+06,2.4252e+06,4.04265e+07,3.32692e+06,62593.1,3.72864e+07,41832.3,8.83056e+07,1.95299,16.6693,1.37181,0.0258095,15.3746,0.017249,,,,,,,,
2023-05-23 13:37:50.314,3.8999,5.0388e+06,2.38004e+06,3.80641e+07,3.39156e+06,58885.3,3.41559e+07,40225.6,8.31295e+07,5.03859e+06,2.37988e+06,3.72218e+07,3.34448e+06,58362.7,3.41558e+07,40218.4,8.22389e+07,2.11716,15.6402,1.40531,0.0245234,14.3519,0.0168993,,,,,,,,
2023-05-23 13:37:51.289,4.8747,4.80698e+06,2.49632e+06,3.94939e+07,3.32482e+06,53365.6,3.32452e+07,42270.3,8.34629e+07,4.80677e+06,2.49616e+06,3.86518e+07,3.27774e+06,52842.9,3.32452e+07,42263,8.25726e+07,1.92567,15.4845,1.31311,0.0211697,13.3185,0.0169312,,,,,,,,
2023-05-23 13:37:52.264,5.8496,4.75273e+06,2.35734e+06,3.89304e+07,3.43456e+06,62520.3,3.60209e+07,43373,8.56018e+07,4.75253e+06,2.35718e+06,3.80885e+07,3.38749e+06,61997.6,3.60208e+07,43365.5,8.47117e+07,2.01619,16.1585,1.43709,0.0263016,15.2813,0.0183971,,,,,,,,
2023-05-23 13:37:53.239,6.8249,4.80791e+06,2.64369e+06,3.84898e+07,3.53414e+06,61052.2,3.5243e+07,41518.6,8.48211e+07,4.80771e+06,2.64353e+06,3.76481e+07,3.48706e+06,60529.4,3.52429e+07,41510.8,8.39312e+07,1.81867,14.2416,1.31909,0.0228972,13.3318,0.0157028,,,,,,,,
2023-05-23 13:37:54.214,7.7998,4.66863e+06,2.29279e+06,3.92525e+07,3.33541e+06,56009.9,3.26789e+07,38371.5,8.23226e+07,4.66843e+06,2.29263e+06,3.8411e+07,3.28833e+06,55487.1,3.26788e+07,38363.6,8.14329e+07,2.03627,16.7541,1.4343,0.0242023,14.2538,0.0167334,,,,,,,,
2023-05-23 13:37:55.189,8.7746,4.63729e+06,2.65351e+06,4.12469e+07,3.62164e+06,63470.2,3.80589e+07,44295.3,9.0326e+07,4.63708e+06,2.65335e+06,4.04056e+07,3.57456e+06,62947.3,3.80588e+07,44287.2,8.94365e+07,1.74763,15.2281,1.34719,0.0237237,14.3437,0.016691,,,,,,,,
