Baseline_6
Absolute Time,Elapsed Time,Mg24,Ca43,Ca44,Mn55,Zn66,Sr88,Ba137,TotalBeam,Mg24_CPS,Ca43_CPS,Ca44_CPS,Mn55_CPS,Zn66_CPS,Sr88_CPS,Ba137_CPS,TotalBeam_CPS,Mg24_CPS/Ca43_CPS,Ca44_CPS/Ca43_CPS,Mn55_CPS/Ca43_CPS,Zn66_CPS/Ca43_CPS,Sr88_CPS/Ca43_CPS,Ba137_CPS/Ca43_CPS,InternalStandard_Ca,Mg24_ppm,Ca44_ppm,Mn55_ppm,Zn66_ppm,Sr88_ppm,Ba137_ppm,
2023-03-28 14:44:20.542,0,100,100,522656,18572.4,403.34,10,0,541842,11.5793,8.53524,20880.7,305.579,-42.9806,-13.8029,-1.46604,21135.2,1.35664,2446.41,35.802,-5.03567,-1.61716,-0.171764,,,,,,,,
2023-03-28 14:44:21.517,0.9749,110,100,508722,17971.8,386.67,20,0,527311,22.2497,8.39779,5566.43,-328.006,-59.6466,-3.84287,-1.49303,5195.69,2.64946,662.844,-39.0585,-7.10265,-0.457604,-0.177789,,,,,,,,
2023-03-28 14:44:22.492,1.9502,50,66.67,497911,18752.6,383.34,40,20,517224,-37.0796,-25.0697,-6626.39,419.708,-62.9725,16.1171,18.48,-6301.08,1.47906,264.318,-16.7416,2.51189,-0.642892,-0.737142,,,,,,,,
2023-03-28 14:44:23.467,2.9251,80,100,521355,18575.7,443.34,40,0,540594,-6.40894,8.12277,15436.3,209.839,-2.96838,16.0772,-1.54705,15660,-0.78901,1900.37,25.8334,-0.365439,1.97927,-0.190459,,,,,,,,
2023-03-28 14:44:24.442,3.8999,130,66.67,517931,18505.7,426.67,30,0,537090,44.2617,-25.3447,10630.8,106.738,-19.6343,6.0372,-1.57406,10746.5,-1.74639,-419.448,-4.21143,0.774689,-0.238204,0.062106,,,,,,,,
2023-03-28 14:44:25.418,4.8753,120,0,499690,18545.7,563.34,20,0,518939,34.9328,-92.1523,-8992.36,113.722,117.04,-4.00278,-1.60109,-8814.69,-0.379076,97.5814,-1.23407,-1.27007,0.0434365,0.0173744,,,,,,,,
2023-03-28 14:44:26.392,5.8501,50,166.67,530843,18842.7,430,0,0,550332,-34.3966,74.3802,20779.5,377.646,-16.2961,-24.0427,-1.62811,21169.4,-0.462443,279.369,5.07724,-0.219092,-0.323241,-0.021889,,,,,,,,
2023-03-28 14:44:27.367,6.825,80,166.67,507901,18615.8,310,20,0,527094,-3.72589,74.2426,-3543.76,117.723,-136.292,-4.0827,-1.65512,-3478.75,-0.0501853,-47.7321,1.58565,-1.83576,-0.0549913,-0.0222934,,,,,,,,
2023-03-28 14:44:28.343,7.8003,90,100,506053,18645.8,420,0,0,525309,6.945,7.43509,-6773.37,114.709,-26.2879,-24.1227,-1.68214,-6673.04,0.934084,-910.999,15.428,-3.53566,-3.24444,-0.226243,,,,,,,,
2023-03-28 14:44:29.317,8.7752,150,233.33,504582,18415.6,423.34,30,0,523834,67.6156,140.628,-9625.88,-148.551,-22.9439,5.83734,-1.70914,-9557.14,0.480813,-68.4494,-1.05635,-0.163153,0.0415092,-0.0121537,,,,,,,,
2023-03-28 14:44:30.292,9.75,20,0,525362,18449,533.34,20,0,544384,-61.7138,-92.8399,9773.05,-148.208,87.0602,-4.20263,-1.73615,9583.81,0.664734,-105.268,1.59638,-0.937746,0.0452675,0.0187005,,,,,,,,
2023-03-28 14:44:31.267,10.7249,50,33.33,493670,18365.5,386.67,40,20,512566,-31.0432,-59.6474,-23299.9,-264.648,-59.6057,15.7574,18.2368,-23643.9,0.520445,390.627,4.43688,0.999301,-0.264176,-0.305744,,,,,,,,
2023-03-28 14:44:32.242,11.7002,60,166.67,501777,17945.1,460.01,40,0,520448,-20.3723,73.5551,-16575.3,-718.092,13.7384,15.7174,-1.79018,-17171.1,-0.276967,-225.346,-9.76265,0.186777,0.213682,-0.0243379,,,,,,,,
