Basline_2
Absolute Time,Elapsed Time,Mg24,Ca43,Ca44,Mn55,Zn66,Sr88,Ba137,TotalBeam,Mg24_CPS,Ca43_CPS,Ca44_CPS,Mn55_CPS,Zn66_CPS,Sr88_CPS,Ba137_CPS,TotalBeam_CPS,Mg24_CPS/Ca43_CPS,Ca44_CPS/Ca43_CPS,Mn55_CPS/Ca43_CPS,Zn66_CPS/Ca43_CPS,Sr88_CPS/Ca43_CPS,Ba137_CPS/Ca43_CPS,InternalStandard_Ca,Mg24_ppm,Ca44_ppm,Mn55_ppm,Zn66_ppm,Sr88_ppm,Ba137_ppm,
2023-05-23 13:32:33.436,0,240,133.33,809594,45808.5,460.01,90,20,856346,39.1023,-2.54483,-27943.7,-46.832,-59.1731,62.903,6.59787,-27792.6,-15.3654,10980.6,18.4028,23.2523,-24.718,-2.59266,,,,,,,,
2023-05-23 13:32:34.411,0.9754,120,100,854444,45624.7,533.34,10,0,900832,-80.8625,-35.9252,16650,-228.611,14.1953,-17.1547,-13.4068,16430.2,2.25086,-463.462,6.36354,-0.395136,0.477512,0.373186,,,,,,,,
2023-05-23 13:32:35.386,1.9502,180,166.67,838845,45283.9,440.01,0,20,884935,-20.8274,30.6938,783.36,-567.638,-79.0966,-27.2123,6.58966,258.537,-0.678555,25.5218,-18.4936,-2.57696,-0.886576,0.214691,,,,,,,,
2023-05-23 13:32:36.361,2.9251,220,133.33,837731,45718.3,500.01,10,20,884332,19.2076,-2.69807,-608.093,-131.672,-19.0588,-17.27,6.58712,-629.883,-7.11903,225.381,48.8023,7.06387,6.40087,-2.44142,,,,,,,,
2023-05-23 13:32:37.337,3.9005,230,100,843022,46316.4,546.67,0,10,890225,29.2426,-36.0807,4394.88,467.851,27.6387,-27.3276,-3.41439,4966.11,-0.810479,-121.807,-12.9668,-0.766025,0.757403,0.0946322,,,,,,,,
