G_NIST610_1
Absolute Time,Elapsed Time,Mg24,Ca43,Ca44,Mn55,Zn66,Sr88,Ba137,TotalBeam,Mg24_CPS,Ca43_CPS,Ca44_CPS,Mn55_CPS,Zn66_CPS,Sr88_CPS,Ba137_CPS,TotalBeam_CPS,Mg24_CPS/Ca43_CPS,Ca44_CPS/Ca43_CPS,Mn55_CPS/Ca43_CPS,Zn66_CPS/Ca43_CPS,Sr88_CPS/Ca43_CPS,Ba137_CPS/Ca43_CPS,InternalStandard_Ca,Mg24_ppm,Ca44_ppm,Mn55_ppm,Zn66_ppm,Sr88_ppm,Ba137_ppm,
2023-05-23 13:31:22.260,0,667017,285371,5.68032e+06,1.76177e+06,270409,1.30905e+06,144073,1.0118e+07,666814,285238,4.83806e+06,1.71534e+06,269886,1.30902e+06,144062,9.2287e+06,2.33775,16.9615,6.01373,0.94618,4.58924,0.505061,8.2144,394.287,83134.5,436.558,447.054,493.243,421.59,
2023-05-23 13:31:23.235,0.9748,722136,271134,5.50856e+06,1.7536e+06,260369,1.28578e+06,149024,9.95061e+06,721933,271000,4.6666e+06,1.70718e+06,259846,1.28576e+06,149013,9.06162e+06,2.66396,17.2199,6.29957,0.958841,4.74451,0.549863,8.2144,449.305,84400.4,457.308,453.033,509.93,458.991,
2023-05-23 13:31:24.210,1.9497,681091,253698,5.04945e+06,1.76289e+06,262907,1.30312e+06,158183,9.47134e+06,680887,253564,4.2078e+06,1.71648e+06,262384,1.3031e+06,158172,8.58267e+06,2.68527,16.5946,6.76941,1.03478,5.13912,0.623793,8.2144,452.899,81334.9,491.413,488.911,552.341,520.707,
2023-05-23 13:31:25.185,2.925,677892,296437,4.93538e+06,1.63607e+06,261646,1.32385e+06,149871,9.28114e+06,677689,296303,4.09402e+06,1.58967e+06,261124,1.32383e+06,149860,8.39278e+06,2.28715,13.817,5.36501,0.881272,4.46781,0.505765,8.2144,385.752,67720.6,389.462,416.377,480.19,422.187,
2023-05-23 13:31:26.160,3.8999,655084,291157,5.49222e+06,1.66224e+06,260392,1.30889e+06,153865,9.82384e+06,654880,291023,4.65115e+06,1.61585e+06,259870,1.30886e+06,153854,8.93579e+06,2.25027,15.9821,5.55232,0.892952,4.49745,0.528665,8.2144,379.532,78331.4,403.057,421.893,483.376,441.306,
2023-05-23 13:31:27.135,4.8747,732315,261400,5.27576e+06,1.61725e+06,268174,1.35193e+06,144224,9.65106e+06,732112,261267,4.43499e+06,1.57088e+06,267651,1.3519e+06,144213,8.76331e+06,2.80216,16.975,6.01256,1.02444,5.17442,0.551977,8.2144,472.616,83197.2,436.466,484.012,556.135,460.77,
2023-05-23 13:31:28.111,5.8501,677944,283240,5.21098e+06,1.63344e+06,253607,1.26542e+06,140162,9.46479e+06,677741,283106,4.37049e+06,1.58708e+06,253085,1.26539e+06,140151,8.57734e+06,2.39395,15.4376,5.60595,0.893957,4.46968,0.495047,8.2144,403.766,75661.9,406.947,422.362,480.39,413.249,
2023-05-23 13:31:29.085,6.8249,735792,270289,5.00921e+06,1.67468e+06,247328,1.24735e+06,148046,9.33269e+06,735589,270155,4.16899e+06,1.62833e+06,246806,1.24733e+06,148034,8.44553e+06,2.72284,15.4318,6.02741,0.913571,4.61707,0.547961,8.2144,459.238,75633,437.54,431.625,496.231,457.424,
2023-05-23 13:31:30.060,7.7998,718402,254306,5.37851e+06,1.6678e+06,262397,1.29168e+06,146281,9.71937e+06,718199,254172,4.53857e+06,1.62146e+06,261874,1.29165e+06,146270,8.8325e+06,2.82564,17.8563,6.37938,1.0303,5.0818,0.575475,8.2144,476.576,87514.7,463.088,486.773,546.178,480.395,
2023-05-23 13:31:31.035,8.7746,668052,285439,5.41642e+06,1.67558e+06,267782,1.29956e+06,143015,9.75585e+06,667849,285305,4.57674e+06,1.62926e+06,267259,1.29954e+06,143003,8.86926e+06,2.34082,16.0416,5.71059,0.936749,4.55491,0.501229,8.2144,394.806,78620.1,414.538,442.57,489.549,418.419,
