PC_Samples_1
Absolute Time,Elapsed Time,Mg24,Ca43,Ca44,Mn55,Zn66,Sr88,Ba137,TotalBeam,Mg24_CPS,Ca43_CPS,Ca44_CPS,Mn55_CPS,Zn66_CPS,Sr88_CPS,Ba137_CPS,TotalBeam_CPS,Mg24_CPS/Ca43_CPS,Ca44_CPS/Ca43_CPS,Mn55_CPS/Ca43_CPS,Zn66_CPS/Ca43_CPS,Sr88_CPS/Ca43_CPS,Ba137_CPS/Ca43_CPS,InternalStandard_Ca,Mg24_ppm,Ca44_ppm,Mn55_ppm,Zn66_ppm,Sr88_ppm,Ba137_ppm,
2023-03-28 16:52:44.841,0,225342,1.93162e+06,3.1653e+07,43486.4,110376,4.08804e+06,3140.28,3.8055e+07,225225,1.9318e+06,3.1363e+07,30129.5,109907,4.08789e+06,3141.84,3.77511e+07,0.116588,16.2351,0.0155966,0.0568938,2.11611,0.00162638,38.8,110.297,364608,7.12094,104.557,1121.97,8.33038,
2023-03-28 16:52:45.816,0.9749,254953,1.99722e+06,2.69539e+07,42180.1,105230,3.83503e+06,5030.71,3.31935e+07,254836,1.9974e+06,2.66639e+07,28822.6,104761,3.83488e+06,5032.27,3.28896e+07,0.127584,13.3493,0.0144301,0.0524489,1.91994,0.00251941,38.8,120.702,299794,6.5886,96.3931,1017.93,12.9045,
2023-03-28 16:52:46.792,1.9502,212085,1.88615e+06,3.01475e+07,43025.3,105491,4.3335e+06,3770.4,3.67315e+07,211968,1.88633e+06,2.98575e+07,29667.2,105023,4.33335e+06,3771.96,3.64276e+07,0.11237,15.8283,0.0157274,0.0556757,2.29724,0.00199962,38.8,106.312,355463,7.18126,102.329,1217.94,10.2421,
2023-03-28 16:52:47.766,2.925,217423,1.92004e+06,2.85956e+07,42611.1,96121.5,4.34842e+06,3720.39,3.52239e+07,217306,1.92022e+06,2.83056e+07,29252.2,95653.1,4.34827e+06,3721.95,3.492e+07,0.113167,14.7408,0.0152338,0.0498137,2.26447,0.00193829,38.8,107.068,331036,6.95616,91.5597,1200.53,9.92793,
2023-03-28 16:52:48.741,3.8999,232526,1.73826e+06,2.89589e+07,41221.3,99770.4,4.27034e+06,3500.35,3.53445e+07,232409,1.73844e+06,2.8669e+07,27861.8,99302.1,4.27019e+06,3501.9,3.50407e+07,0.133688,16.4912,0.0160269,0.0571212,2.45633,0.00201439,38.8,126.485,370339,7.31858,104.997,1302.21,10.3177,
2023-03-28 16:52:49.716,4.8748,223431,1.67215e+06,3.43392e+07,43122.2,111566,4.30793e+06,3570.36,4.0701e+07,223313,1.67233e+06,3.40493e+07,29762,111098,4.30778e+06,3571.91,4.03972e+07,0.133534,20.3605,0.0177968,0.0664333,2.57592,0.00213589,38.8,126.343,457224,8.12712,122.12,1365.58,10.94,
2023-03-28 16:52:50.691,5.8501,194120,2.06882e+06,3.01801e+07,46877.8,86726,3.90095e+06,4030.46,3.64816e+07,194002,2.069e+06,2.98902e+07,33516.9,86257.9,3.9008e+06,4032.01,3.61778e+07,0.0937663,14.4467,0.0161996,0.0416906,1.88536,0.00194877,38.8,88.7189,324418,7.39803,76.6413,999.459,9.98154,
2023-03-28 16:52:51.666,6.8249,184376,1.656e+06,2.58412e+07,39918.6,91776.6,3.76271e+06,4340.53,3.15804e+07,184259,1.65618e+06,2.55513e+07,26557,91308.5,3.76256e+06,4342.08,3.12765e+07,0.111255,15.4278,0.016035,0.0551319,2.27183,0.00262174,38.8,105.269,346446,7.32319,101.356,1204.3,13.4284,
2023-03-28 16:52:52.641,7.7998,189535,1.64358e+06,2.92938e+07,40252.6,104134,3.82744e+06,4560.59,3.51033e+07,189418,1.64376e+06,2.9004e+07,26890.3,103666,3.82729e+06,4562.14,3.47995e+07,0.115235,17.6449,0.0163591,0.0630665,2.32838,0.00277544,38.8,109.037,396228,7.47146,115.95,1234.25,14.2156,
2023-03-28 16:52:53.616,8.7751,173770,1.53328e+06,2.58733e+07,40245.9,113759,4.08175e+06,3980.45,3.18201e+07,173652,1.53346e+06,2.55834e+07,26882.9,113292,4.0816e+06,3982,3.15163e+07,0.113242,16.6835,0.0175309,0.0738798,2.66169,0.00259675,38.8,107.154,374633,8.00698,135.837,1410.9,13.3003,
2023-03-28 16:52:54.591,9.75,180379,1.70505e+06,2.94715e+07,39133.6,109518,4.43864e+06,3840.42,3.5948e+07,180261,1.70523e+06,2.91816e+07,25769.9,109050,4.43849e+06,3841.97,3.56443e+07,0.105711,17.113,0.0151123,0.0639504,2.60287,0.00225305,38.8,100.03,384274,6.90258,117.587,1379.68,11.5399,
2023-03-28 16:52:55.566,10.7249,158138,1.72866e+06,2.71873e+07,40362.8,121632,5.06381e+06,4860.67,3.43048e+07,158020,1.72885e+06,2.68975e+07,26998.4,121164,5.06366e+06,4862.22,3.4001e+07,0.0914019,15.5581,0.0156164,0.0700838,2.92893,0.00281241,38.8,86.4919,349353,7.13312,128.871,1552.47,14.4048,
2023-03-28 16:52:56.542,11.7002,139496,1.76569e+06,2.59043e+07,40035.5,116634,4.30696e+06,4170.49,3.22773e+07,139379,1.76587e+06,2.56145e+07,26670.3,116166,4.30681e+06,4172.04,3.19735e+07,0.0789291,14.5053,0.0151032,0.065784,2.43892,0.0023626,38.8,74.6908,325709,6.89896,120.971,1292.7,12.1009,
2023-03-28 16:52:57.516,12.675,142730,1.77151e+06,2.91222e+07,37022.7,117274,4.16416e+06,4440.56,3.53593e+07,142612,1.77169e+06,2.88324e+07,23656.8,116807,4.16401e+06,4442.11,3.50556e+07,0.0804945,16.2739,0.0133527,0.0659294,2.3503,0.00250726,38.8,76.174,365417,6.09955,121.245,1245.7,12.8419,
2023-03-28 16:52:58.491,13.6499,128481,1.56922e+06,3.0341e+07,34067.2,114537,3.5852e+06,4260.51,3.57768e+07,128363,1.5694e+06,3.00512e+07,20700.5,114070,3.58505e+06,4262.06,3.5473e+07,0.0817915,19.1482,0.0131901,0.072684,2.28435,0.00271573,38.8,77.4031,429953,6.02554,133.674,1210.71,13.9095,
2023-03-28 16:52:59.466,14.6248,124727,1.55749e+06,2.76648e+07,35162.5,124346,4.39434e+06,4280.52,3.39052e+07,124609,1.55768e+06,2.7375e+07,21795.1,123879,4.39419e+06,4282.06,3.36015e+07,0.0799968,17.5743,0.0139921,0.079528,2.82099,0.00274901,38.8,75.7064,394606,6.39213,146.268,1495.1,14.08,
2023-03-28 16:53:00.441,15.6001,135589,1.88043e+06,3.03233e+07,31452.7,125145,3.99754e+06,4240.51,3.64977e+07,135471,1.88061e+06,3.00336e+07,18084.5,124677,3.99739e+06,4242.05,3.6194e+07,0.0720355,15.9701,0.00961629,0.0662962,2.12558,0.00225567,38.8,68.1737,358581,4.39326,121.939,1126.51,11.5532,
2023-03-28 16:53:01.416,16.5749,123439,1.61972e+06,2.59655e+07,32167.2,126906,4.20262e+06,4855.66,3.20752e+07,123321,1.6199e+06,2.56757e+07,18798.3,126439,4.20247e+06,4857.2,3.17715e+07,0.0761284,15.8501,0.0116046,0.0780536,2.59427,0.00299845,38.8,72.0489,355884,5.30182,143.572,1374.86,15.3575,
2023-03-28 16:53:02.391,17.5498,121577,1.88728e+06,3.00448e+07,34190.7,121280,4.21874e+06,5200.76,3.6433e+07,121459,1.88746e+06,2.9755e+07,20821.1,120813,4.21859e+06,5202.3,3.61293e+07,0.0643504,15.7645,0.0110312,0.0640078,2.23506,0.00275624,38.8,60.9035,353957,5.04005,117.742,1184.46,14.1169,
2023-03-28 16:53:03.367,18.5252,122010,1.78646e+06,3.07479e+07,27560,107965,3.87576e+06,3910.43,3.66716e+07,121892,1.78664e+06,3.04582e+07,14189.5,107499,3.87561e+06,3911.97,3.63679e+07,0.0682239,17.0477,0.00794201,0.060168,2.16921,0.00218957,38.8,64.571,382763,3.62875,110.684,1149.54,11.2145,
2023-03-28 16:53:04.341,19.5,103262,1.28378e+06,2.19519e+07,25076.5,92212,3.29256e+06,4130.48,2.6753e+07,103144,1.28396e+06,2.16622e+07,11705.3,91745.2,3.29241e+06,4132.02,2.64493e+07,0.0803328,16.8714,0.00911658,0.0714549,2.56427,0.00321819,38.8,76.0333,378800,4.16557,131.455,1358.86,16.4828,
2023-03-28 16:53:05.316,20.4749,101865,1.58529e+06,2.75248e+07,26321.5,103122,3.8573e+06,5440.83,3.32041e+07,101747,1.58548e+06,2.72351e+07,12949.5,102655,3.85715e+06,5442.37,3.29005e+07,0.0641742,17.1779,0.0081676,0.0647472,2.4328,0.00343264,38.8,60.7409,385675,3.73209,119.121,1289.16,17.5811,
2023-03-28 16:53:06.292,21.4503,147374,1.44278e+06,2.32295e+07,28458,105686,3.72856e+06,6801.3,2.86891e+07,147256,1.44296e+06,2.29398e+07,15085.1,105219,3.72841e+06,6802.84,2.83855e+07,0.102051,15.8978,0.0104543,0.0729193,2.58387,0.00471451,38.8,96.5939,356930,4.77716,134.163,1369.17,24.1465,
2023-03-28 16:53:07.266,22.4251,121245,1.67208e+06,2.53885e+07,32648,135063,4.28393e+06,8111.86,3.16416e+07,121127,1.67226e+06,2.50988e+07,19274.4,134596,4.28378e+06,8113.4,3.1338e+07,0.0724328,15.0089,0.0115259,0.0804876,2.56166,0.00485175,38.8,68.5609,336969,5.26702,148.095,1357.37,24.8493,
2023-03-28 16:53:08.241,23.3999,154146,1.7494e+06,2.78993e+07,38412.1,212136,5.45648e+06,10363,3.55202e+07,154027,1.74958e+06,2.76096e+07,25037.7,211669,5.45633e+06,10364.6,3.52166e+07,0.0880369,15.7807,0.0143107,0.120983,3.11865,0.00592404,38.8,83.3328,354293,6.5398,222.617,1652.47,30.3412,
2023-03-28 16:53:09.216,24.3748,225383,2.26377e+06,3.80761e+07,52114.7,449341,5.00254e+06,10513.1,4.60798e+07,225264,2.26395e+06,3.77864e+07,38739.5,448874,5.00239e+06,10514.7,4.57762e+07,0.0995007,16.6905,0.0171115,0.198271,2.20959,0.00464439,38.8,94.1862,374714,7.81998,364.851,1170.76,23.7872,
2023-03-28 16:53:10.192,25.3502,377911,2.06711e+06,3.58756e+07,57864.6,454977,5.33081e+06,11373.6,4.41757e+07,377792,2.06729e+06,3.5586e+07,44488.6,454511,5.33066e+06,11375.2,4.38721e+07,0.182748,17.2139,0.0215202,0.219859,2.57857,0.00550247,38.8,172.991,386458,9.83515,404.597,1366.23,28.1819,
2023-03-28 16:53:11.166,26.325,277619,2.24424e+06,3.68404e+07,61967.5,323310,4.32045e+06,12934.7,4.40809e+07,277500,2.24442e+06,3.65507e+07,48590.6,322844,4.3203e+06,12936.3,4.37773e+07,0.12364,16.2851,0.0216495,0.143843,1.92491,0.00576373,38.8,117.042,365603,9.89455,264.722,1019.86,29.5199,
2023-03-28 16:53:12.141,27.2998,236048,1.82591e+06,2.98955e+07,72879.5,292516,4.12868e+06,10793.3,3.64623e+07,235929,1.82609e+06,2.96059e+07,59501.7,292050,4.12853e+06,10794.8,3.61587e+07,0.129199,16.2127,0.0325843,0.159932,2.26086,0.00591145,38.8,122.307,363974,14.8926,294.348,1197.83,30.2764,
2023-03-28 16:53:13.117,28.2752,193948,1.74597e+06,2.95807e+07,108931,233824,4.3281e+06,11323.6,3.62028e+07,193829,1.74615e+06,2.92911e+07,95552.8,233358,4.32795e+06,11325.1,3.58992e+07,0.111004,16.7747,0.054722,0.133641,2.47857,0.00648578,38.8,105.085,376584,25.0115,245.974,1313.14,33.2179,
2023-03-28 16:53:14.091,29.2501,200282,2.0478e+06,2.97318e+07,125308,222312,4.69173e+06,11894,3.70312e+07,200163,2.04798e+06,2.94422e+07,111929,221846,4.69158e+06,11895.5,3.67276e+07,0.0977368,14.3763,0.0546535,0.108325,2.29083,0.00580843,38.8,92.5273,322737,24.981,199.387,1213.65,29.7486,
